filename,width,height,class,xmin,ymin,xmax,ymax
055.jpg,2560,1920,normal_cell,2292,1827,2369,1875
055.jpg,2560,1920,normal_cell,2482,1815,2526,1862
055.jpg,2560,1920,normal_cell,2481,1871,2524,1920
055.jpg,2560,1920,normal_cell,1264,1512,1334,1554
055.jpg,2560,1920,normal_cell,1037,1353,1074,1423
055.jpg,2560,1920,normal_cell,1130,1157,1180,1221
055.jpg,2560,1920,normal_cell,1083,1073,1126,1128
055.jpg,2560,1920,normal_cell,56,1479,98,1519
055.jpg,2560,1920,normal_cell,88,1493,132,1542
056.jpg,2560,1920,normal_cell,324,179,386,222
056.jpg,2560,1920,normal_cell,437,228,481,283
056.jpg,2560,1920,normal_cell,511,175,578,229
056.jpg,2560,1920,normal_cell,579,444,659,541
056.jpg,2560,1920,normal_cell,738,469,786,523
056.jpg,2560,1920,normal_cell,795,541,879,625
056.jpg,2560,1920,normal_cell,1344,590,1381,681
056.jpg,2560,1920,normal_cell,1527,765,1614,809
056.jpg,2560,1920,normal_cell,1625,705,1667,777
056.jpg,2560,1920,normal_cell,1770,818,1820,876
056.jpg,2560,1920,normal_cell,1813,784,1847,833
056.jpg,2560,1920,normal_cell,1837,758,1875,817
056.jpg,2560,1920,normal_cell,1409,966,1454,1060
056.jpg,2560,1920,normal_cell,1425,1094,1476,1143
056.jpg,2560,1920,normal_cell,1530,1129,1597,1169
056.jpg,2560,1920,normal_cell,1509,1158,1556,1207
056.jpg,2560,1920,normal_cell,1272,831,1358,885
056.jpg,2560,1920,normal_cell,1365,710,1405,793
056.jpg,2560,1920,normal_cell,1708,1205,1746,1255
056.jpg,2560,1920,normal_cell,1749,1265,1805,1302
056.jpg,2560,1920,normal_cell,1787,1310,1834,1364
056.jpg,2560,1920,normal_cell,1954,1308,1996,1355
056.jpg,2560,1920,normal_cell,1989,1329,2042,1374
056.jpg,2560,1920,normal_cell,2004,1374,2062,1422
056.jpg,2560,1920,normal_cell,1938,1414,1997,1461
056.jpg,2560,1920,normal_cell,2065,1327,2115,1389
056.jpg,2560,1920,normal_cell,2153,1365,2215,1432
056.jpg,2560,1920,normal_cell,2063,1438,2109,1498
056.jpg,2560,1920,normal_cell,2029,1503,2072,1561
056.jpg,2560,1920,normal_cell,2005,1472,2049,1526
056.jpg,2560,1920,normal_cell,2028,1562,2087,1600
056.jpg,2560,1920,normal_cell,2101,1566,2163,1610
056.jpg,2560,1920,normal_cell,2058,1686,2137,1737
056.jpg,2560,1920,normal_cell,1816,1642,1865,1728
056.jpg,2560,1920,normal_cell,1713,1562,1767,1647
056.jpg,2560,1920,normal_cell,1629,1519,1684,1569
056.jpg,2560,1920,normal_cell,1549,1408,1615,1443
056.jpg,2560,1920,normal_cell,1630,1342,1703,1407
056.jpg,2560,1920,normal_cell,1468,1379,1516,1437
056.jpg,2560,1920,normal_cell,1884,1190,1957,1236
056.jpg,2560,1920,normal_cell,2368,1238,2427,1284
056.jpg,2560,1920,normal_cell,2172,1896,2216,1920
056.jpg,2560,1920,normal_cell,2275,1848,2342,1915
056.jpg,2560,1920,normal_cell,2435,1876,2467,1920
056.jpg,2560,1920,normal_cell,2475,1818,2530,1867
056.jpg,2560,1920,normal_cell,2478,1636,2522,1724
056.jpg,2560,1920,normal_cell,2494,1231,2560,1283
056.jpg,2560,1920,normal_cell,2482,1295,2533,1362
056.jpg,2560,1920,normal_cell,1280,1112,1323,1184
056.jpg,2560,1920,normal_cell,1063,1164,1099,1238
056.jpg,2560,1920,normal_cell,1038,1031,1084,1128
056.jpg,2560,1920,normal_cell,1092,1557,1139,1614
056.jpg,2560,1920,normal_cell,1300,1486,1365,1558
056.jpg,2560,1920,normal_cell,2356,795,2437,833
056.jpg,2560,1920,normal_cell,2375,641,2473,714
056.jpg,2560,1920,normal_cell,1914,434,2020,479
056.jpg,2560,1920,normal_cell,1897,296,1957,391
056.jpg,2560,1920,normal_cell,1749,265,1849,327
056.jpg,2560,1920,normal_cell,1749,1,1811,110
056.jpg,2560,1920,normal_cell,2038,28,2086,112
056.jpg,2560,1920,normal_cell,1380,224,1451,261
056.jpg,2560,1920,normal_cell,1580,183,1619,240
056.jpg,2560,1920,normal_cell,291,931,337,1019
056.jpg,2560,1920,normal_cell,61,1053,165,1089
056.jpg,2560,1920,normal_cell,13,1266,105,1309
056.jpg,2560,1920,normal_cell,54,1488,96,1532
056.jpg,2560,1920,normal_cell,394,1603,477,1643
056.jpg,2560,1920,normal_cell,635,1634,680,1703
056.jpg,2560,1920,normal_cell,997,1361,1042,1437
056.jpg,2560,1920,normal_cell,546,1356,589,1409
056.jpg,2560,1920,normal_cell,582,1314,635,1365
056.jpg,2560,1920,normal_cell,586,1364,622,1405
056.jpg,2560,1920,normal_cell,624,1395,661,1449
056.jpg,2560,1920,normal_cell,748,1321,799,1371
056.jpg,2560,1920,normal_cell,813,1287,867,1323
056.jpg,2560,1920,normal_cell,371,1318,440,1366
056.jpg,2560,1920,normal_cell,99,1485,137,1534
056.jpg,2560,1920,normal_cell,35,1457,100,1490
056.jpg,2560,1920,normal_cell,25,1521,99,1568
056.jpg,2560,1920,normal_cell,1475,112,1517,154
056.jpg,2560,1920,normal_cell,1518,73,1577,139
056.jpg,2560,1920,normal_cell,1398,68,1436,115
056.jpg,2560,1920,normal_cell,1126,86,1173,153
056.jpg,2560,1920,normal_cell,1447,1,1492,28
056.jpg,2560,1920,normal_cell,854,30,914,112
056.jpg,2560,1920,normal_cell,139,645,227,707
056.jpg,2560,1920,normal_cell,1,626,51,687
056.jpg,2560,1920,normal_cell,338,1887,397,1920
057.jpg,2560,1920,normal_cell,2489,1606,2554,1674
057.jpg,2560,1920,normal_cell,1601,1518,1634,1577
057.jpg,2560,1920,normal_cell,1549,1452,1615,1493
057.jpg,2560,1920,normal_cell,1472,1408,1520,1461
057.jpg,2560,1920,normal_cell,1768,1550,1815,1631
057.jpg,2560,1920,normal_cell,1844,1646,1896,1728
057.jpg,2560,1920,normal_cell,2038,1714,2143,1771
057.jpg,2560,1920,normal_cell,1319,1485,1381,1547
057.jpg,2560,1920,normal_cell,1111,1558,1162,1618
057.jpg,2560,1920,normal_cell,965,1369,1010,1452
057.jpg,2560,1920,normal_cell,1020,1148,1053,1231
057.jpg,2560,1920,normal_cell,1014,1058,1061,1115
057.jpg,2560,1920,normal_cell,1235,1127,1275,1184
057.jpg,2560,1920,normal_cell,1415,1112,1472,1162
057.jpg,2560,1920,normal_cell,1520,1176,1564,1228
057.jpg,2560,1920,normal_cell,1590,1146,1636,1197
057.jpg,2560,1920,normal_cell,1688,1244,1737,1291
057.jpg,2560,1920,normal_cell,1617,1368,1680,1430
057.jpg,2560,1920,normal_cell,1738,1290,1787,1327
057.jpg,2560,1920,normal_cell,1769,1331,1819,1386
057.jpg,2560,1920,normal_cell,1907,1251,1979,1280
057.jpg,2560,1920,normal_cell,1936,1303,1987,1351
057.jpg,2560,1920,normal_cell,2001,1297,2052,1340
057.jpg,2560,1920,normal_cell,2072,1299,2126,1363
057.jpg,2560,1920,normal_cell,2026,1357,2067,1406
057.jpg,2560,1920,normal_cell,1960,1424,2005,1467
057.jpg,2560,1920,normal_cell,2137,1360,2193,1419
057.jpg,2560,1920,normal_cell,2052,1454,2086,1508
057.jpg,2560,1920,normal_cell,1994,1486,2034,1537
057.jpg,2560,1920,normal_cell,2011,1545,2050,1583
057.jpg,2560,1920,normal_cell,2031,1577,2083,1616
057.jpg,2560,1920,normal_cell,2105,1551,2181,1587
057.jpg,2560,1920,normal_cell,818,1274,867,1315
057.jpg,2560,1920,normal_cell,747,1307,813,1356
057.jpg,2560,1920,normal_cell,605,1417,651,1475
057.jpg,2560,1920,normal_cell,534,1336,576,1388
057.jpg,2560,1920,normal_cell,560,1386,599,1428
057.jpg,2560,1920,normal_cell,520,1383,554,1439
057.jpg,2560,1920,normal_cell,592,1615,629,1694
057.jpg,2560,1920,normal_cell,422,1558,500,1634
057.jpg,2560,1920,normal_cell,391,1869,447,1920
057.jpg,2560,1920,normal_cell,106,1473,161,1520
057.jpg,2560,1920,normal_cell,49,1444,112,1478
057.jpg,2560,1920,normal_cell,47,1477,122,1532
057.jpg,2560,1920,normal_cell,20,1514,88,1575
057.jpg,2560,1920,normal_cell,350,1274,414,1314
057.jpg,2560,1920,normal_cell,56,1255,113,1323
057.jpg,2560,1920,normal_cell,307,924,356,998
057.jpg,2560,1920,normal_cell,88,1019,161,1069
057.jpg,2560,1920,normal_cell,820,574,860,611
057.jpg,2560,1920,normal_cell,693,469,742,539
057.jpg,2560,1920,normal_cell,610,466,669,511
057.jpg,2560,1920,normal_cell,508,246,588,281
057.jpg,2560,1920,normal_cell,396,207,453,270
057.jpg,2560,1920,normal_cell,297,132,361,183
057.jpg,2560,1920,normal_cell,124,614,212,664
057.jpg,2560,1920,normal_cell,1276,872,1358,914
057.jpg,2560,1920,normal_cell,1333,675,1389,755
057.jpg,2560,1920,normal_cell,1360,586,1410,665
057.jpg,2560,1920,normal_cell,1510,710,1587,773
057.jpg,2560,1920,normal_cell,1587,683,1658,718
057.jpg,2560,1920,normal_cell,1379,971,1419,1083
057.jpg,2560,1920,normal_cell,2349,1283,2410,1324
057.jpg,2560,1920,normal_cell,2465,1258,2536,1305
057.jpg,2560,1920,normal_cell,2472,1334,2525,1376
057.jpg,2560,1920,normal_cell,2193,1880,2252,1920
057.jpg,2560,1920,normal_cell,2461,1819,2501,1885
057.jpg,2560,1920,normal_cell,2413,1890,2444,1920
057.jpg,2560,1920,normal_cell,1383,1885,1423,1920
057.jpg,2560,1920,normal_cell,1094,1882,1155,1920
057.jpg,2560,1920,normal_cell,1799,802,1829,899
057.jpg,2560,1920,normal_cell,1832,766,1861,822
057.jpg,2560,1920,normal_cell,1849,740,1886,791
057.jpg,2560,1920,normal_cell,1916,473,1988,523
057.jpg,2560,1920,normal_cell,1935,300,1977,395
057.jpg,2560,1920,normal_cell,1817,232,1879,336
057.jpg,2560,1920,normal_cell,1578,186,1631,240
057.jpg,2560,1920,normal_cell,1543,72,1608,162
057.jpg,2560,1920,normal_cell,1405,189,1475,252
057.jpg,2560,1920,normal_cell,1485,118,1530,170
057.jpg,2560,1920,normal_cell,1752,25,1808,106
057.jpg,2560,1920,normal_cell,1976,12,2032,79
057.jpg,2560,1920,normal_cell,1366,1,1417,44
057.jpg,2560,1920,normal_cell,1412,61,1462,125
057.jpg,2560,1920,normal_cell,1453,1,1499,35
057.jpg,2560,1920,normal_cell,929,44,962,116
057.jpg,2560,1920,normal_cell,1084,36,1137,111
057.jpg,2560,1920,normal_cell,2342,767,2422,804
057.jpg,2560,1920,normal_cell,2423,679,2490,739
058.jpg,2560,1920,normal_cell,264,96,342,148
058.jpg,2560,1920,normal_cell,387,198,436,264
058.jpg,2560,1920,normal_cell,494,285,583,335
058.jpg,2560,1920,normal_cell,606,454,665,502
058.jpg,2560,1920,normal_cell,671,498,726,553
058.jpg,2560,1920,normal_cell,819,554,868,596
058.jpg,2560,1920,normal_cell,849,524,907,613
058.jpg,2560,1920,normal_cell,1293,660,1365,735
058.jpg,2560,1920,normal_cell,1393,571,1436,658
058.jpg,2560,1920,normal_cell,1472,680,1535,753
058.jpg,2560,1920,normal_cell,1587,642,1675,686
058.jpg,2560,1920,normal_cell,1830,792,1877,898
058.jpg,2560,1920,normal_cell,1835,757,1880,816
058.jpg,2560,1920,normal_cell,1872,751,1905,797
058.jpg,2560,1920,normal_cell,2329,739,2403,790
058.jpg,2560,1920,normal_cell,2469,692,2521,734
058.jpg,2560,1920,normal_cell,1313,910,1382,955
058.jpg,2560,1920,normal_cell,1350,986,1385,1095
058.jpg,2560,1920,normal_cell,1387,1128,1442,1176
058.jpg,2560,1920,normal_cell,1539,1222,1606,1266
058.jpg,2560,1920,normal_cell,1611,1168,1669,1228
058.jpg,2560,1920,normal_cell,1669,1276,1713,1324
058.jpg,2560,1920,normal_cell,1736,1320,1790,1357
058.jpg,2560,1920,normal_cell,1756,1357,1812,1403
058.jpg,2560,1920,normal_cell,1800,1510,1873,1573
058.jpg,2560,1920,normal_cell,1871,1648,1920,1707
058.jpg,2560,1920,normal_cell,1981,1568,2030,1612
058.jpg,2560,1920,normal_cell,2483,1616,2552,1684
058.jpg,2560,1920,normal_cell,2118,1525,2200,1565
058.jpg,2560,1920,normal_cell,2141,1362,2196,1417
058.jpg,2560,1920,normal_cell,2076,1331,2121,1391
058.jpg,2560,1920,normal_cell,2076,1284,2123,1334
058.jpg,2560,1920,normal_cell,1973,1261,2046,1302
058.jpg,2560,1920,normal_cell,1879,1259,1945,1303
058.jpg,2560,1920,normal_cell,1901,1312,1942,1377
058.jpg,2560,1920,normal_cell,1964,1417,2025,1475
058.jpg,2560,1920,normal_cell,1982,1491,2025,1547
058.jpg,2560,1920,normal_cell,2030,1472,2074,1526
058.jpg,2560,1920,normal_cell,2335,1313,2394,1356
058.jpg,2560,1920,normal_cell,2420,1288,2512,1338
058.jpg,2560,1920,normal_cell,2452,1363,2508,1400
058.jpg,2560,1920,normal_cell,2025,1743,2103,1790
058.jpg,2560,1920,normal_cell,2201,1864,2267,1913
058.jpg,2560,1920,normal_cell,1877,1875,1936,1920
058.jpg,2560,1920,normal_cell,1582,1530,1628,1576
058.jpg,2560,1920,normal_cell,1541,1487,1595,1533
058.jpg,2560,1920,normal_cell,1596,1399,1659,1461
058.jpg,2560,1920,normal_cell,1455,1436,1526,1482
058.jpg,2560,1920,normal_cell,1340,1463,1404,1508
058.jpg,2560,1920,normal_cell,1199,1134,1241,1205
058.jpg,2560,1920,normal_cell,1114,1569,1178,1631
058.jpg,2560,1920,normal_cell,1080,1854,1154,1902
058.jpg,2560,1920,normal_cell,1400,1867,1443,1920
058.jpg,2560,1920,normal_cell,929,1364,977,1445
058.jpg,2560,1920,normal_cell,710,1287,829,1335
058.jpg,2560,1920,normal_cell,810,1261,883,1319
058.jpg,2560,1920,normal_cell,970,1154,1013,1237
058.jpg,2560,1920,normal_cell,986,1077,1028,1138
058.jpg,2560,1920,normal_cell,1423,183,1490,240
058.jpg,2560,1920,normal_cell,1578,198,1641,264
058.jpg,2560,1920,normal_cell,1575,95,1642,161
058.jpg,2560,1920,normal_cell,1742,30,1824,113
058.jpg,2560,1920,normal_cell,1931,16,1966,101
058.jpg,2560,1920,normal_cell,1876,235,1929,341
058.jpg,2560,1920,normal_cell,1961,328,2014,431
058.jpg,2560,1920,normal_cell,1892,521,1975,579
058.jpg,2560,1920,normal_cell,509,1413,542,1459
058.jpg,2560,1920,normal_cell,526,1404,560,1467
058.jpg,2560,1920,normal_cell,582,1486,631,1531
058.jpg,2560,1920,normal_cell,474,1361,525,1413
058.jpg,2560,1920,normal_cell,449,1552,505,1638
058.jpg,2560,1920,normal_cell,555,1587,604,1663
058.jpg,2560,1920,normal_cell,320,1234,382,1281
058.jpg,2560,1920,normal_cell,84,1426,130,1471
058.jpg,2560,1920,normal_cell,129,1449,176,1493
058.jpg,2560,1920,normal_cell,57,1456,134,1506
058.jpg,2560,1920,normal_cell,24,1522,92,1589
058.jpg,2560,1920,normal_cell,64,1229,147,1285
058.jpg,2560,1920,normal_cell,96,1007,154,1060
058.jpg,2560,1920,normal_cell,323,924,382,978
058.jpg,2560,1920,normal_cell,1497,113,1553,165
058.jpg,2560,1920,normal_cell,1429,79,1469,136
058.jpg,2560,1920,normal_cell,1375,20,1424,73
058.jpg,2560,1920,normal_cell,1458,1,1506,38
058.jpg,2560,1920,normal_cell,135,589,208,630
058.jpg,2560,1920,normal_cell,960,43,1005,104
058.jpg,2560,1920,normal_cell,1044,6,1096,65
058.jpg,2560,1920,normal_cell,394,1842,464,1892
058.jpg,2560,1920,normal_cell,2431,1816,2486,1914
058.jpg,2560,1920,normal_cell,1,871,39,938
059.jpg,2560,1920,normal_cell,1738,35,1816,102
059.jpg,2560,1920,normal_cell,1361,1,1408,24
059.jpg,2560,1920,normal_cell,1369,57,1411,105
059.jpg,2560,1920,normal_cell,1436,90,1480,152
059.jpg,2560,1920,normal_cell,1446,190,1499,244
059.jpg,2560,1920,normal_cell,1576,247,1655,292
059.jpg,2560,1920,normal_cell,1527,99,1583,144
059.jpg,2560,1920,normal_cell,1611,77,1671,136
059.jpg,2560,1920,normal_cell,1463,1,1512,39
059.jpg,2560,1920,normal_cell,1881,48,1939,124
059.jpg,2560,1920,normal_cell,1917,261,1961,354
059.jpg,2560,1920,normal_cell,1971,380,2052,444
059.jpg,2560,1920,normal_cell,1872,564,1961,624
059.jpg,2560,1920,normal_cell,1836,756,1890,798
059.jpg,2560,1920,normal_cell,1881,743,1919,787
059.jpg,2560,1920,normal_cell,1840,803,1881,854
059.jpg,2560,1920,normal_cell,2339,713,2390,752
059.jpg,2560,1920,normal_cell,1654,1188,1706,1245
059.jpg,2560,1920,normal_cell,1543,1259,1640,1309
059.jpg,2560,1920,normal_cell,1667,1277,1706,1336
059.jpg,2560,1920,normal_cell,1834,1266,1872,1332
059.jpg,2560,1920,normal_cell,1741,1335,1794,1373
059.jpg,2560,1920,normal_cell,1754,1377,1804,1419
059.jpg,2560,1920,normal_cell,1971,1221,2047,1256
059.jpg,2560,1920,normal_cell,2071,1249,2145,1287
059.jpg,2560,1920,normal_cell,2120,1287,2181,1349
059.jpg,2560,1920,normal_cell,2153,1375,2202,1421
059.jpg,2560,1920,normal_cell,2136,1504,2187,1554
059.jpg,2560,1920,normal_cell,2023,1602,2078,1636
059.jpg,2560,1920,normal_cell,1955,1583,2004,1635
059.jpg,2560,1920,normal_cell,1857,1643,1910,1697
059.jpg,2560,1920,normal_cell,1961,1508,2001,1552
059.jpg,2560,1920,normal_cell,1998,1504,2057,1552
059.jpg,2560,1920,normal_cell,1810,1504,1884,1551
059.jpg,2560,1920,normal_cell,1860,1360,1904,1421
059.jpg,2560,1920,normal_cell,1982,1397,2026,1446
059.jpg,2560,1920,normal_cell,1574,1538,1621,1588
059.jpg,2560,1920,normal_cell,1509,1517,1553,1575
059.jpg,2560,1920,normal_cell,1574,1439,1624,1492
059.jpg,2560,1920,normal_cell,1463,1436,1505,1483
059.jpg,2560,1920,normal_cell,1371,1423,1434,1486
059.jpg,2560,1920,normal_cell,2314,1317,2372,1373
059.jpg,2560,1920,normal_cell,1343,1149,1393,1203
059.jpg,2560,1920,normal_cell,1312,1010,1349,1077
059.jpg,2560,1920,normal_cell,1294,943,1371,983
059.jpg,2560,1920,normal_cell,479,1435,522,1483
059.jpg,2560,1920,normal_cell,500,1433,545,1480
059.jpg,2560,1920,normal_cell,560,1516,619,1581
059.jpg,2560,1920,normal_cell,541,1595,596,1657
059.jpg,2560,1920,normal_cell,478,1534,527,1628
059.jpg,2560,1920,normal_cell,903,1370,952,1460
059.jpg,2560,1920,normal_cell,734,1250,846,1294
059.jpg,2560,1920,normal_cell,834,1251,888,1296
059.jpg,2560,1920,normal_cell,916,1156,959,1234
059.jpg,2560,1920,normal_cell,946,1035,1000,1109
059.jpg,2560,1920,normal_cell,1155,1145,1208,1236
059.jpg,2560,1920,normal_cell,1123,1578,1182,1633
059.jpg,2560,1920,normal_cell,93,1411,163,1462
059.jpg,2560,1920,normal_cell,112,1399,167,1437
059.jpg,2560,1920,normal_cell,157,1418,202,1468
059.jpg,2560,1920,normal_cell,30,1531,88,1608
059.jpg,2560,1920,normal_cell,1620,602,1682,647
059.jpg,2560,1920,normal_cell,1427,630,1488,688
059.jpg,2560,1920,normal_cell,1420,539,1468,605
059.jpg,2560,1920,normal_cell,1274,648,1314,732
059.jpg,2560,1920,normal_cell,865,527,939,585
059.jpg,2560,1920,normal_cell,805,571,865,611
059.jpg,2560,1920,normal_cell,973,67,1031,135
059.jpg,2560,1920,normal_cell,1006,1,1049,81
059.jpg,2560,1920,normal_cell,2413,1339,2493,1379
059.jpg,2560,1920,normal_cell,2435,1397,2499,1432
059.jpg,2560,1920,normal_cell,272,1179,354,1234
059.jpg,2560,1920,normal_cell,73,1203,148,1254
059.jpg,2560,1920,normal_cell,87,1024,156,1072
059.jpg,2560,1920,normal_cell,349,912,399,991
059.jpg,2560,1920,normal_cell,673,535,748,583
059.jpg,2560,1920,normal_cell,588,430,676,472
059.jpg,2560,1920,normal_cell,512,337,594,381
059.jpg,2560,1920,normal_cell,359,211,406,280
059.jpg,2560,1920,normal_cell,118,555,210,605
059.jpg,2560,1920,normal_cell,252,46,339,90
059.jpg,2560,1920,normal_cell,2501,942,2560,1022
059.jpg,2560,1920,normal_cell,2525,695,2560,777
059.jpg,2560,1920,normal_cell,1912,1837,1978,1899
059.jpg,2560,1920,normal_cell,2016,1777,2104,1825
059.jpg,2560,1920,normal_cell,2181,1845,2228,1918
059.jpg,2560,1920,normal_cell,2393,1834,2445,1918
059.jpg,2560,1920,normal_cell,1070,1821,1142,1878
059.jpg,2560,1920,normal_cell,1405,1854,1452,1893
059.jpg,2560,1920,normal_cell,1388,1893,1431,1920
059.jpg,2560,1920,normal_cell,1600,1889,1653,1920
059.jpg,2560,1920,normal_cell,386,1822,464,1881
059.jpg,2560,1920,normal_cell,2517,1155,2560,1214
059.jpg,2560,1920,normal_cell,2515,1,2560,42
059.jpg,2560,1920,normal_cell,1,825,33,902
059.jpg,2560,1920,normal_cell,2465,1626,2506,1680
059.jpg,2560,1920,normal_cell,2508,1633,2545,1688
060.jpg,2560,1920,normal_cell,1,841,38,915
060.jpg,2560,1920,normal_cell,2140,1370,2210,1449
060.jpg,2560,1920,normal_cell,920,1008,974,1064
060.jpg,2560,1920,normal_cell,1119,1163,1157,1247
060.jpg,2560,1920,normal_cell,1309,1181,1377,1234
060.jpg,2560,1920,normal_cell,1285,1009,1324,1068
060.jpg,2560,1920,normal_cell,1276,954,1380,1015
060.jpg,2560,1920,normal_cell,1382,1405,1454,1455
060.jpg,2560,1920,normal_cell,1463,1437,1516,1504
060.jpg,2560,1920,normal_cell,1548,1554,1615,1598
060.jpg,2560,1920,normal_cell,1479,1557,1529,1612
060.jpg,2560,1920,normal_cell,1537,1470,1624,1522
060.jpg,2560,1920,normal_cell,1737,1388,1803,1445
060.jpg,2560,1920,normal_cell,1747,1342,1797,1389
060.jpg,2560,1920,normal_cell,1560,1307,1647,1348
060.jpg,2560,1920,normal_cell,1677,1298,1714,1348
060.jpg,2560,1920,normal_cell,1682,1227,1744,1301
060.jpg,2560,1920,normal_cell,1765,1240,1812,1323
060.jpg,2560,1920,normal_cell,1822,1426,1874,1484
060.jpg,2560,1920,normal_cell,1135,1577,1183,1639
060.jpg,2560,1920,normal_cell,1402,1867,1442,1917
060.jpg,2560,1920,normal_cell,1419,1835,1470,1878
060.jpg,2560,1920,normal_cell,1612,1851,1679,1920
060.jpg,2560,1920,normal_cell,1040,1796,1097,1865
060.jpg,2560,1920,normal_cell,845,1375,905,1475
060.jpg,2560,1920,normal_cell,563,1557,612,1618
060.jpg,2560,1920,normal_cell,531,1622,594,1671
060.jpg,2560,1920,normal_cell,476,1571,534,1638
060.jpg,2560,1920,normal_cell,759,1237,823,1270
060.jpg,2560,1920,normal_cell,847,1239,899,1289
060.jpg,2560,1920,normal_cell,881,1170,934,1239
060.jpg,2560,1920,normal_cell,246,1136,315,1209
060.jpg,2560,1920,normal_cell,352,951,434,1023
060.jpg,2560,1920,normal_cell,49,1165,159,1214
060.jpg,2560,1920,normal_cell,44,1038,186,1113
060.jpg,2560,1920,normal_cell,365,1795,456,1852
060.jpg,2560,1920,normal_cell,1773,1514,1895,1558
060.jpg,2560,1920,normal_cell,1906,1515,1976,1579
060.jpg,2560,1920,normal_cell,1985,1543,2077,1585
060.jpg,2560,1920,normal_cell,1939,1601,1998,1653
060.jpg,2560,1920,normal_cell,2009,1610,2097,1656
060.jpg,2560,1920,normal_cell,1856,1640,1914,1704
060.jpg,2560,1920,normal_cell,1914,1794,2006,1846
060.jpg,2560,1920,normal_cell,2016,1807,2111,1851
060.jpg,2560,1920,normal_cell,1984,1883,2078,1920
060.jpg,2560,1920,normal_cell,2191,1857,2252,1920
060.jpg,2560,1920,normal_cell,2362,1845,2416,1920
060.jpg,2560,1920,normal_cell,2448,1657,2500,1717
060.jpg,2560,1920,normal_cell,2160,1501,2202,1573
060.jpg,2560,1920,normal_cell,2428,1427,2490,1470
